"","Region","fips","State","pre_post","average_mobility"
"4743","Stevens County",53065,"Washington","Post",7.94285714285714
"4744","Stevens County",53065,"Washington","Pre",4.60595238095238
"4745","Stewart County",47161,"Tennessee","Post",-3
"4746","Stewart County",47161,"Tennessee","Pre",9.31666666666667
"4747","Stillwater County",30095,"Montana","Post",2.45
"4748","Stillwater County",30095,"Montana","Pre",7.54166666666667
"4749","Stoddard County",29207,"Missouri","Post",3.5297619047619
"4750","Stoddard County",29207,"Missouri","Pre",6.44642857142857
"4751","Stokes County",37169,"North Carolina","Post",5.83333333333333
"4752","Stokes County",37169,"North Carolina","Pre",5.85119047619048
"4753","Stone County",5137,"Arkansas","Post",5.96428571428571
"4754","Stone County",5137,"Arkansas","Pre",8.14285714285714
"4755","Stone County",28131,"Mississippi","Post",4.66666666666667
"4756","Stone County",28131,"Mississippi","Pre",13.25
"4757","Stone County",29209,"Missouri","Post",15.3630952380952
"4758","Stone County",29209,"Missouri","Pre",18.1488095238095
"4759","Storey County",32029,"Nevada","Post",-24.1666666666667
"4760","Storey County",32029,"Nevada","Pre",10
"4761","Story County",19169,"Iowa","Post",-23.0559523809524
"4762","Story County",19169,"Iowa","Pre",3.92857142857143
"4763","Strafford County",33017,"New Hampshire","Post",-2.05714285714286
"4764","Strafford County",33017,"New Hampshire","Pre",5.33928571428571
"4765","Stutsman County",38093,"North Dakota","Post",-0.333333333333334
"4766","Stutsman County",38093,"North Dakota","Pre",6.23809523809524
"4767","Sublette County",56035,"Wyoming","Post",-28.1071428571429
"4768","Sublette County",56035,"Wyoming","Pre",-1.875
"4769","Suffolk city",51800,"Virginia","Post",1.07857142857143
"4770","Suffolk city",51800,"Virginia","Pre",2.52619047619048
"4771","Suffolk County",25025,"Massachusetts","Post",-5.04761904761904
"4772","Suffolk County",25025,"Massachusetts","Pre",5.80952380952381
"4773","Suffolk County",36103,"New York","Post",10.1309523809524
"4774","Suffolk County",36103,"New York","Pre",4.58333333333333
"4775","Sullivan County",18153,"Indiana","Post",9.90476190476191
"4776","Sullivan County",18153,"Indiana","Pre",9.19047619047619
"4777","Sullivan County",29211,"Missouri","Post",-9.625
"4778","Sullivan County",29211,"Missouri","Pre",1
"4779","Sullivan County",33019,"New Hampshire","Post",4.39285714285713
"4780","Sullivan County",33019,"New Hampshire","Pre",4.29166666666667
"4781","Sullivan County",36105,"New York","Post",5.51785714285714
"4782","Sullivan County",36105,"New York","Pre",3.16071428571429
"4783","Sullivan County",42113,"Pennsylvania","Post",NA
"4784","Sullivan County",42113,"Pennsylvania","Pre",NA
"4785","Sullivan County",47163,"Tennessee","Post",8.64761904761905
"4786","Sullivan County",47163,"Tennessee","Pre",10.4595238095238
"4787","Summers County",54089,"West Virginia","Post",-12.6428571428571
"4788","Summers County",54089,"West Virginia","Pre",10.8928571428571
"4789","Summit County",8117,"Colorado","Post",-17.2428571428571
"4790","Summit County",8117,"Colorado","Pre",-3.81785714285714
"4791","Summit County",39153,"Ohio","Post",8.83333333333333
"4792","Summit County",39153,"Ohio","Pre",5.2547619047619
"4793","Summit County",49043,"Utah","Post",-7.12380952380952
"4794","Summit County",49043,"Utah","Pre",-4.75
"4795","Sumner County",20191,"Kansas","Post",11.172619047619
"4796","Sumner County",20191,"Kansas","Pre",9.08333333333333
"4797","Sumner County",47165,"Tennessee","Post",5.94285714285714
"4798","Sumner County",47165,"Tennessee","Pre",13.6785714285714
"4799","Sumter County",1119,"Alabama","Post",-2.29166666666667
"4800","Sumter County",1119,"Alabama","Pre",2.5
"4801","Sumter County",12119,"Florida","Post",1.02380952380952
"4802","Sumter County",12119,"Florida","Pre",0.80952380952381
"4803","Sumter County",13261,"Georgia","Post",-4.57142857142857
"4804","Sumter County",13261,"Georgia","Pre",5.13690476190476
"4805","Sumter County",45085,"South Carolina","Post",1.03571428571429
"4806","Sumter County",45085,"South Carolina","Pre",4.25
"4807","Sunflower County",28133,"Mississippi","Post",-3.75595238095238
"4808","Sunflower County",28133,"Mississippi","Pre",0.297619047619047
"4809","Surry County",37171,"North Carolina","Post",5.64761904761906
"4810","Surry County",37171,"North Carolina","Pre",8.17380952380952
"4811","Surry County",51181,"Virginia","Post",-16.25
"4812","Surry County",51181,"Virginia","Pre",-0.75
"4813","Susquehanna County",42115,"Pennsylvania","Post",11.1392857142857
"4814","Susquehanna County",42115,"Pennsylvania","Pre",4.64642857142857
"4815","Sussex County",10005,"Delaware","Post",8.90476190476192
"4816","Sussex County",10005,"Delaware","Pre",10.6547619047619
"4817","Sussex County",34037,"New Jersey","Post",11.7607142857143
"4818","Sussex County",34037,"New Jersey","Pre",13.0642857142857
"4819","Sussex County",51183,"Virginia","Post",10.6190476190476
"4820","Sussex County",51183,"Virginia","Pre",9.4702380952381
"4821","Sutter County",6101,"California","Post",4.13928571428571
"4822","Sutter County",6101,"California","Pre",5.28571428571429
"4823","Sutton County",48435,"Texas","Post",-14.5
"4824","Sutton County",48435,"Texas","Pre",25
"4825","Suwannee County",12121,"Florida","Post",9.53571428571429
"4826","Suwannee County",12121,"Florida","Pre",7.79166666666667
"4827","Swain County",37173,"North Carolina","Post",13.7916666666667
"4828","Swain County",37173,"North Carolina","Pre",12.7916666666667
"4829","Sweetwater County",56037,"Wyoming","Post",4.28571428571429
"4830","Sweetwater County",56037,"Wyoming","Pre",7.67857142857143
"4831","Swift County",27151,"Minnesota","Post",-6.13333333333334
"4832","Swift County",27151,"Minnesota","Pre",3.45833333333333
"4833","Swisher County",48437,"Texas","Post",-19
"4834","Swisher County",48437,"Texas","Pre",-12.6666666666667
"4835","Switzerland County",18155,"Indiana","Post",3.91666666666667
"4836","Switzerland County",18155,"Indiana","Pre",1.1
"4837","Talbot County",13263,"Georgia","Post",-18.375
"4838","Talbot County",13263,"Georgia","Pre",-0.5
"4839","Talbot County",24041,"Maryland","Post",4.46428571428571
"4840","Talbot County",24041,"Maryland","Pre",3.67857142857143
"4841","Talladega County",1121,"Alabama","Post",4.45238095238095
"4842","Talladega County",1121,"Alabama","Pre",7.3904761904762
"4843","Tallahatchie County",28135,"Mississippi","Post",-12.75
"4844","Tallahatchie County",28135,"Mississippi","Pre",-7.8
"4845","Tallapoosa County",1123,"Alabama","Post",5.39880952380953
"4846","Tallapoosa County",1123,"Alabama","Pre",6.80357142857143
"4847","Tama County",19171,"Iowa","Post",-20.9404761904762
"4848","Tama County",19171,"Iowa","Pre",6.47619047619048
"4849","Taney County",29213,"Missouri","Post",25.1714285714286
"4850","Taney County",29213,"Missouri","Pre",32.7
"4851","Tangipahoa County",22105,"Louisiana","Post",5.86666666666667
"4852","Tangipahoa County",22105,"Louisiana","Pre",8.22380952380953
"4853","Taos County",35055,"New Mexico","Post",5.41666666666667
"4854","Taos County",35055,"New Mexico","Pre",8.72619047619048
"4855","Tarrant County",48439,"Texas","Post",-18.7142857142857
"4856","Tarrant County",48439,"Texas","Pre",-4.33333333333333
"4857","Tate County",28137,"Mississippi","Post",-4.20238095238095
"4858","Tate County",28137,"Mississippi","Pre",-0.702380952380953
"4859","Tattnall County",13267,"Georgia","Post",1.21428571428572
"4860","Tattnall County",13267,"Georgia","Pre",8.92857142857143
"4861","Taylor County",12123,"Florida","Post",10.2142857142857
"4862","Taylor County",12123,"Florida","Pre",11.4047619047619
"4863","Taylor County",13269,"Georgia","Post",-1.1
"4864","Taylor County",13269,"Georgia","Pre",9.7
"4865","Taylor County",19173,"Iowa","Post",-5
"4866","Taylor County",19173,"Iowa","Pre",5
"4867","Taylor County",21217,"Kentucky","Post",8.69047619047619
"4868","Taylor County",21217,"Kentucky","Pre",7.83333333333333
"4869","Taylor County",48441,"Texas","Post",-3.4
"4870","Taylor County",48441,"Texas","Pre",7.07142857142857
"4871","Taylor County",54091,"West Virginia","Post",-11.1547619047619
"4872","Taylor County",54091,"West Virginia","Pre",11.4642857142857
"4873","Taylor County",55119,"Wisconsin","Post",4.82142857142858
"4874","Taylor County",55119,"Wisconsin","Pre",6.42857142857143
"4875","Tazewell County",17179,"Illinois","Post",7.02142857142857
"4876","Tazewell County",17179,"Illinois","Pre",6.64285714285714
"4877","Tazewell County",51185,"Virginia","Post",11.1071428571429
"4878","Tazewell County",51185,"Virginia","Pre",5.875
"4879","Tehama County",6103,"California","Post",3.16666666666667
"4880","Tehama County",6103,"California","Pre",6.29166666666667
"4881","Telfair County",13271,"Georgia","Post",12.0119047619048
"4882","Telfair County",13271,"Georgia","Pre",10.7142857142857
"4883","Teller County",8119,"Colorado","Post",7.32142857142857
"4884","Teller County",8119,"Colorado","Pre",7.14285714285714
"4885","Terrebonne County",22109,"Louisiana","Post",1.08095238095238
"4886","Terrebonne County",22109,"Louisiana","Pre",2.23571428571429
"4887","Terrell County",13273,"Georgia","Post",0.285714285714286
"4888","Terrell County",13273,"Georgia","Pre",7.03571428571429
"4889","Terry County",48445,"Texas","Post",-15.8214285714286
"4890","Terry County",48445,"Texas","Pre",5.90476190476191
"4891","Teton County",16081,"Idaho","Post",-9.27777777777778
"4892","Teton County",16081,"Idaho","Pre",-3.52777777777778
"4893","Teton County",30099,"Montana","Post",-28
"4894","Teton County",30099,"Montana","Pre",NA
"4895","Teton County",56039,"Wyoming","Post",-23.9142857142857
"4896","Teton County",56039,"Wyoming","Pre",-3.96624387598894e-17
"4897","Texas County",29215,"Missouri","Post",10.1428571428571
"4898","Texas County",29215,"Missouri","Pre",12.1666666666667
"4899","Texas County",40139,"Oklahoma","Post",4.05357142857143
"4900","Texas County",40139,"Oklahoma","Pre",8.57142857142857
"4901","Thayer County",31169,"Nebraska","Post",-19
"4902","Thayer County",31169,"Nebraska","Pre",NA
"4903","Thomas County",13275,"Georgia","Post",-1.05952380952381
"4904","Thomas County",13275,"Georgia","Pre",6.13095238095238
"4905","Thomas County",20193,"Kansas","Post",9.28571428571429
"4906","Thomas County",20193,"Kansas","Pre",15.1547619047619
"4907","Thurston County",31173,"Nebraska","Post",-18
"4908","Thurston County",31173,"Nebraska","Pre",0.166666666666667
"4909","Thurston County",53067,"Washington","Post",6.45238095238095
"4910","Thurston County",53067,"Washington","Pre",7.34523809523809
"4911","Tift County",13277,"Georgia","Post",1.97857142857143
"4912","Tift County",13277,"Georgia","Pre",7.27857142857143
"4913","Tillamook County",41057,"Oregon","Post",16.6392857142857
"4914","Tillamook County",41057,"Oregon","Pre",16.2178571428571
"4915","Tillman County",40141,"Oklahoma","Post",-21.1666666666667
"4916","Tillman County",40141,"Oklahoma","Pre",-2
"4917","Tioga County",36107,"New York","Post",7.60119047619047
"4918","Tioga County",36107,"New York","Pre",6.05952380952381
"4919","Tioga County",42117,"Pennsylvania","Post",5.92261904761905
"4920","Tioga County",42117,"Pennsylvania","Pre",3.26190476190476
"4921","Tippah County",28139,"Mississippi","Post",0.690476190476194
"4922","Tippah County",28139,"Mississippi","Pre",4.58333333333333
"4923","Tippecanoe County",18157,"Indiana","Post",5.94047619047619
"4924","Tippecanoe County",18157,"Indiana","Pre",6.37142857142857
"4925","Tipton County",18159,"Indiana","Post",10.3809523809524
"4926","Tipton County",18159,"Indiana","Pre",9.53571428571428
"4927","Tipton County",47167,"Tennessee","Post",3.95238095238095
"4928","Tipton County",47167,"Tennessee","Pre",5.00595238095238
"4929","Tishomingo County",28141,"Mississippi","Post",1.38095238095238
"4930","Tishomingo County",28141,"Mississippi","Pre",7.36904761904762
"4931","Titus County",48449,"Texas","Post",-8.17857142857143
"4932","Titus County",48449,"Texas","Pre",5.23809523809524
"4933","Todd County",21219,"Kentucky","Post",8.28571428571429
"4934","Todd County",21219,"Kentucky","Pre",8.75
"4935","Todd County",27153,"Minnesota","Post",0.994047619047614
"4936","Todd County",27153,"Minnesota","Pre",3.01785714285714
"4937","Todd County",46121,"South Dakota","Post",-18.4166666666667
"4938","Todd County",46121,"South Dakota","Pre",2
"4939","Tolland County",9013,"Connecticut","Post",5.87857142857143
"4940","Tolland County",9013,"Connecticut","Pre",5.81904761904762
"4941","Tom Green County",48451,"Texas","Post",-9.00714285714286
"4942","Tom Green County",48451,"Texas","Pre",0.0964285714285714
"4943","Tompkins County",36109,"New York","Post",9.61071428571429
"4944","Tompkins County",36109,"New York","Pre",6.62142857142857
"4945","Tooele County",49045,"Utah","Post",8.74285714285714
"4946","Tooele County",49045,"Utah","Pre",4.9
"4947","Toombs County",13279,"Georgia","Post",-4.04761904761905
"4948","Toombs County",13279,"Georgia","Pre",4.03571428571429
"4949","Torrance County",35057,"New Mexico","Post",12.375
"4950","Torrance County",35057,"New Mexico","Pre",8.76785714285714
"4951","Towns County",13281,"Georgia","Post",-0.6547619047619
"4952","Towns County",13281,"Georgia","Pre",11.4047619047619
"4953","Traill County",38097,"North Dakota","Post",-23.6666666666667
"4954","Traill County",38097,"North Dakota","Pre",-1.5
"4955","Transylvania County",37175,"North Carolina","Post",4.77380952380952
"4956","Transylvania County",37175,"North Carolina","Pre",6.35714285714286
"4957","Travis County",48453,"Texas","Post",-27.6428571428571
"4958","Travis County",48453,"Texas","Pre",-7.02380952380954
"4959","Trego County",20195,"Kansas","Post",17.5
"4960","Trego County",20195,"Kansas","Pre",10.625
"4961","Trempealeau County",55121,"Wisconsin","Post",3.625
"4962","Trempealeau County",55121,"Wisconsin","Pre",7.74404761904762
"4963","Treutlen County",13283,"Georgia","Post",-5.375
"4964","Treutlen County",13283,"Georgia","Pre",-1.4
"4965","Trigg County",21221,"Kentucky","Post",9.75
"4966","Trigg County",21221,"Kentucky","Pre",10.1190476190476
"4967","Trimble County",21223,"Kentucky","Post",1.8
"4968","Trimble County",21223,"Kentucky","Pre",4.25
"4969","Trinity County",6105,"California","Post",5.50000000000001
"4970","Trinity County",6105,"California","Pre",11.547619047619
"4971","Trinity County",48455,"Texas","Post",-10.3571428571429
"4972","Trinity County",48455,"Texas","Pre",12.7738095238095
"4973","Tripp County",46123,"South Dakota","Post",NA
"4974","Tripp County",46123,"South Dakota","Pre",NA
"4975","Troup County",13285,"Georgia","Post",1.58571428571429
"4976","Troup County",13285,"Georgia","Pre",9.61428571428571
"4977","Trousdale County",47169,"Tennessee","Post",10.1071428571429
"4978","Trousdale County",47169,"Tennessee","Pre",13.5357142857143
"4979","Trumbull County",39155,"Ohio","Post",13.4285714285714
"4980","Trumbull County",39155,"Ohio","Pre",11.702380952381
"4981","Tucker County",54093,"West Virginia","Post",-17
"4982","Tucker County",54093,"West Virginia","Pre",NA
"4983","Tulare County",6107,"California","Post",10.4523809523809
"4984","Tulare County",6107,"California","Pre",10.6785714285714
"4985","Tulsa County",40143,"Oklahoma","Post",-5.54761904761904
"4986","Tulsa County",40143,"Oklahoma","Pre",9.77380952380951
"4987","Tunica County",28143,"Mississippi","Post",0.666666666666662
"4988","Tunica County",28143,"Mississippi","Pre",9.57142857142858
"4989","Tuolumne County",6109,"California","Post",3.70714285714286
"4990","Tuolumne County",6109,"California","Pre",4.68928571428571
"4991","Turner County",13287,"Georgia","Post",2.85714285714286
"4992","Turner County",13287,"Georgia","Pre",14.0833333333333
"4993","Turner County",46125,"South Dakota","Post",-22.3333333333333
"4994","Turner County",46125,"South Dakota","Pre",-4.5
"4995","Tuscaloosa County",1125,"Alabama","Post",2.35714285714286
"4996","Tuscaloosa County",1125,"Alabama","Pre",10.7380952380952
"4997","Tuscarawas County",39157,"Ohio","Post",5.28571428571429
"4998","Tuscarawas County",39157,"Ohio","Pre",4.69642857142857
"4999","Tuscola County",26157,"Michigan","Post",7.19642857142858
"5000","Tuscola County",26157,"Michigan","Pre",4.32142857142858
"5001","Twiggs County",13289,"Georgia","Post",-10.8
"5002","Twiggs County",13289,"Georgia","Pre",6
"5003","Twin Falls County",16083,"Idaho","Post",6.80357142857143
"5004","Twin Falls County",16083,"Idaho","Pre",9.14642857142857
"5005","Tyler County",48457,"Texas","Post",-2.76190476190476
"5006","Tyler County",48457,"Texas","Pre",17.6666666666667
"5007","Tyler County",54095,"West Virginia","Post",-18
"5008","Tyler County",54095,"West Virginia","Pre",-3.25
"5009","Uinta County",56041,"Wyoming","Post",7.30357142857143
"5010","Uinta County",56041,"Wyoming","Pre",12.1785714285714
"5011","Uintah County",49047,"Utah","Post",6.08928571428571
"5012","Uintah County",49047,"Utah","Pre",4.54761904761905
"5013","Ulster County",36111,"New York","Post",11.5380952380952
"5014","Ulster County",36111,"New York","Pre",10.2857142857143
"5015","Umatilla County",41059,"Oregon","Post",6.10714285714286
"5016","Umatilla County",41059,"Oregon","Pre",7.55952380952381
"5017","Unicoi County",47171,"Tennessee","Post",9.5238095238095
"5018","Unicoi County",47171,"Tennessee","Pre",7.26190476190477
"5019","Union County",5139,"Arkansas","Post",2.02976190476191
"5020","Union County",5139,"Arkansas","Pre",5.17261904761905
"5021","Union County",12125,"Florida","Post",-1.5
"5022","Union County",12125,"Florida","Pre",-11.3809523809524
"5023","Union County",13291,"Georgia","Post",1.39880952380952
"5024","Union County",13291,"Georgia","Pre",11.9761904761905
"5025","Union County",17181,"Illinois","Post",7.85714285714285
"5026","Union County",17181,"Illinois","Pre",7.97619047619048
"5027","Union County",18161,"Indiana","Post",5.375
"5028","Union County",18161,"Indiana","Pre",6.375
"5029","Union County",19175,"Iowa","Post",-22.1785714285714
"5030","Union County",19175,"Iowa","Pre",5.07142857142857
"5031","Union County",21225,"Kentucky","Post",6.64285714285714
"5032","Union County",21225,"Kentucky","Pre",9.01190476190476
"5033","Union County",22111,"Louisiana","Post",9.21428571428572
"5034","Union County",22111,"Louisiana","Pre",7.88095238095238
"5035","Union County",28145,"Mississippi","Post",2.80357142857143
"5036","Union County",28145,"Mississippi","Pre",5.875
"5037","Union County",34039,"New Jersey","Post",8.35714285714285
"5038","Union County",34039,"New Jersey","Pre",9.78571428571429
"5039","Union County",35059,"New Mexico","Post",NA
"5040","Union County",35059,"New Mexico","Pre",30
"5041","Union County",37179,"North Carolina","Post",5.56428571428571
"5042","Union County",37179,"North Carolina","Pre",3.83928571428571
"5043","Union County",39159,"Ohio","Post",7.17261904761905
"5044","Union County",39159,"Ohio","Pre",4.58333333333333
"5045","Union County",41061,"Oregon","Post",2.46428571428571
"5046","Union County",41061,"Oregon","Pre",5.28214285714286
"5047","Union County",42119,"Pennsylvania","Post",4.13095238095238
"5048","Union County",42119,"Pennsylvania","Pre",4.40476190476191
"5049","Union County",45087,"South Carolina","Post",2.58333333333333
"5050","Union County",45087,"South Carolina","Pre",4.08333333333333
"5051","Union County",46127,"South Dakota","Post",-2.35714285714286
"5052","Union County",46127,"South Dakota","Pre",8.26785714285714
"5053","Union County",47173,"Tennessee","Post",2.64285714285714
"5054","Union County",47173,"Tennessee","Pre",8.97619047619048
"5055","Upshur County",48459,"Texas","Post",-7.36904761904762
"5056","Upshur County",48459,"Texas","Pre",1.61904761904762
"5057","Upshur County",54097,"West Virginia","Post",-14
"5058","Upshur County",54097,"West Virginia","Pre",4.69047619047619
"5059","Upson County",13293,"Georgia","Post",-0.166666666666667
"5060","Upson County",13293,"Georgia","Pre",5.42261904761905
"5061","Upton County",48461,"Texas","Post",-6.42857142857143
"5062","Upton County",48461,"Texas","Pre",2.78571428571429
"5063","Utah County",49049,"Utah","Post",16.2738095238095
"5064","Utah County",49049,"Utah","Pre",10.6309523809524
"5065","Uvalde County",48463,"Texas","Post",-18.4285714285714
"5066","Uvalde County",48463,"Texas","Pre",1.64285714285714
"5067","Val Verde County",48465,"Texas","Post",-18.925
"5068","Val Verde County",48465,"Texas","Pre",1.60119047619048
"5069","Valencia County",35061,"New Mexico","Post",4.21428571428571
"5070","Valencia County",35061,"New Mexico","Pre",7.90476190476189
"5071","Valley County",16085,"Idaho","Post",-19.4642857142857
"5072","Valley County",16085,"Idaho","Pre",-13.875
"5073","Valley County",30105,"Montana","Post",-6.75
"5074","Valley County",30105,"Montana","Pre",3.91666666666667
"5075","Van Buren County",5141,"Arkansas","Post",-0.0714285714285714
"5076","Van Buren County",5141,"Arkansas","Pre",15.1071428571429
"5077","Van Buren County",19177,"Iowa","Post",-12.625
"5078","Van Buren County",19177,"Iowa","Pre",0.5
"5079","Van Buren County",26159,"Michigan","Post",8.01785714285714
"5080","Van Buren County",26159,"Michigan","Pre",6.375
"5081","Van Buren County",47175,"Tennessee","Post",NA
"5082","Van Buren County",47175,"Tennessee","Pre",NA
"5083","Van Wert County",39161,"Ohio","Post",9.55357142857143
"5084","Van Wert County",39161,"Ohio","Pre",8.79166666666666
"5085","Van Zandt County",48467,"Texas","Post",-10.8428571428571
"5086","Van Zandt County",48467,"Texas","Pre",2.97142857142857
"5087","Vance County",37181,"North Carolina","Post",4.4702380952381
"5088","Vance County",37181,"North Carolina","Pre",5.80952380952381
"5089","Vanderburgh County",18163,"Indiana","Post",6.33928571428571
"5090","Vanderburgh County",18163,"Indiana","Pre",7.96071428571429
"5091","Venango County",42121,"Pennsylvania","Post",-5.22142857142857
"5092","Venango County",42121,"Pennsylvania","Pre",-6.58928571428571
"5093","Ventura County",6111,"California","Post",-1.08333333333333
"5094","Ventura County",6111,"California","Pre",0.750000000000001
"5095","Vermilion County",17183,"Illinois","Post",4.98571428571429
"5096","Vermilion County",17183,"Illinois","Pre",5.17142857142857
"5097","Vermilion County",22113,"Louisiana","Post",8.66071428571429
"5098","Vermilion County",22113,"Louisiana","Pre",5.51785714285715
"5099","Vermillion County",18165,"Indiana","Post",9.10119047619048
"5100","Vermillion County",18165,"Indiana","Pre",11.9047619047619
"5101","Vernon County",22115,"Louisiana","Post",2.84523809523809
"5102","Vernon County",22115,"Louisiana","Pre",0.416666666666667
"5103","Vernon County",29217,"Missouri","Post",3.48809523809524
"5104","Vernon County",29217,"Missouri","Pre",10.0297619047619
"5105","Vernon County",55123,"Wisconsin","Post",4.97619047619048
"5106","Vernon County",55123,"Wisconsin","Pre",6.61904761904762
"5107","Victoria County",48469,"Texas","Post",-14.1714285714286
"5108","Victoria County",48469,"Texas","Pre",3.14761904761905
"5109","Vigo County",18167,"Indiana","Post",6.53809523809524
"5110","Vigo County",18167,"Indiana","Pre",7.69285714285714
"5111","Vilas County",55125,"Wisconsin","Post",-15.2142857142857
"5112","Vilas County",55125,"Wisconsin","Pre",-12.2738095238095
"5113","Vinton County",39163,"Ohio","Post",9.625
"5114","Vinton County",39163,"Ohio","Pre",5.64285714285714
"5115","Virginia Beach city",51810,"Virginia","Post",5.03571428571429
"5116","Virginia Beach city",51810,"Virginia","Pre",7.11904761904762
"5117","Volusia County",12127,"Florida","Post",16.4523809523809
"5118","Volusia County",12127,"Florida","Pre",8.29761904761905
"5119","Wabash County",17185,"Illinois","Post",5.88095238095238
"5120","Wabash County",17185,"Illinois","Pre",9.54761904761905
"5121","Wabash County",18169,"Indiana","Post",6.42261904761904
"5122","Wabash County",18169,"Indiana","Pre",6.11309523809524
"5123","Wabasha County",27157,"Minnesota","Post",-0.333333333333338
"5124","Wabasha County",27157,"Minnesota","Pre",13.3333333333333
"5125","Wabaunsee County",20197,"Kansas","Post",-17.875
"5126","Wabaunsee County",20197,"Kansas","Pre",-12
"5127","Wadena County",27159,"Minnesota","Post",5.82142857142858
"5128","Wadena County",27159,"Minnesota","Pre",11.047619047619
"5129","Wagoner County",40145,"Oklahoma","Post",2.7797619047619
"5130","Wagoner County",40145,"Oklahoma","Pre",5.85714285714286
"5131","Wake County",37183,"North Carolina","Post",2.64285714285714
"5132","Wake County",37183,"North Carolina","Pre",6.46428571428571
"5133","Wakulla County",12129,"Florida","Post",9.94642857142857
"5134","Wakulla County",12129,"Florida","Pre",5.73571428571429
"5135","Waldo County",23027,"Maine","Post",-8.09523809523809
"5136","Waldo County",23027,"Maine","Pre",6.14285714285714
"5137","Walker County",1127,"Alabama","Post",3.76785714285714
"5138","Walker County",1127,"Alabama","Pre",8.63571428571429
"5139","Walker County",13295,"Georgia","Post",-4.23214285714286
"5140","Walker County",13295,"Georgia","Pre",5.5
"5141","Walker County",48471,"Texas","Post",-13.997619047619
"5142","Walker County",48471,"Texas","Pre",7.33095238095238
"5143","Walla Walla County",53071,"Washington","Post",6.57619047619047
"5144","Walla Walla County",53071,"Washington","Pre",5.16190476190476
"5145","Waller County",48473,"Texas","Post",-8.65357142857143
"5146","Waller County",48473,"Texas","Pre",7.58214285714286
"5147","Wallowa County",41063,"Oregon","Post",-4.5
"5148","Wallowa County",41063,"Oregon","Pre",-10.375
"5149","Walsh County",38099,"North Dakota","Post",-9.1875
"5150","Walsh County",38099,"North Dakota","Pre",3.70833333333333
"5151","Walthall County",28147,"Mississippi","Post",4.90277777777778
"5152","Walthall County",28147,"Mississippi","Pre",3
"5153","Walton County",12131,"Florida","Post",18.9761904761905
"5154","Walton County",12131,"Florida","Pre",9.98809523809523
"5155","Walton County",13297,"Georgia","Post",2.28571428571429
"5156","Walton County",13297,"Georgia","Pre",7.35714285714286
"5157","Walworth County",46129,"South Dakota","Post",NA
"5158","Walworth County",46129,"South Dakota","Pre",NA
"5159","Walworth County",55127,"Wisconsin","Post",6.69642857142857
"5160","Walworth County",55127,"Wisconsin","Pre",8.03928571428571
"5161","Wapello County",19179,"Iowa","Post",-6.5297619047619
"5162","Wapello County",19179,"Iowa","Pre",12.1666666666667
"5163","Ward County",38101,"North Dakota","Post",-0.146428571428572
"5164","Ward County",38101,"North Dakota","Pre",6.43214285714286
"5165","Ward County",48475,"Texas","Post",-4.88095238095239
"5166","Ward County",48475,"Texas","Pre",7.82142857142857
"5167","Ware County",13299,"Georgia","Post",2.07738095238096
"5168","Ware County",13299,"Georgia","Pre",8.01190476190476
"5169","Warren County",13301,"Georgia","Post",NA
"5170","Warren County",13301,"Georgia","Pre",6
"5171","Warren County",17187,"Illinois","Post",11.25
"5172","Warren County",17187,"Illinois","Pre",13
"5173","Warren County",18171,"Indiana","Post",2.5
"5174","Warren County",18171,"Indiana","Pre",4
"5175","Warren County",19181,"Iowa","Post",-16.1726190476191
"5176","Warren County",19181,"Iowa","Pre",6.20238095238095
"5177","Warren County",21227,"Kentucky","Post",6.72142857142857
"5178","Warren County",21227,"Kentucky","Pre",10.7583333333333
"5179","Warren County",28149,"Mississippi","Post",6.17261904761904
"5180","Warren County",28149,"Mississippi","Pre",10.5178571428571
"5181","Warren County",29219,"Missouri","Post",11.8178571428571
"5182","Warren County",29219,"Missouri","Pre",10.6785714285714
"5183","Warren County",34041,"New Jersey","Post",4.68809523809524
"5184","Warren County",34041,"New Jersey","Pre",4.43809523809524
"5185","Warren County",36113,"New York","Post",7.67857142857143
"5186","Warren County",36113,"New York","Pre",7.09761904761904
"5187","Warren County",37185,"North Carolina","Post",11.8095238095238
"5188","Warren County",37185,"North Carolina","Pre",9.3452380952381
"5189","Warren County",39165,"Ohio","Post",11.6190476190476
"5190","Warren County",39165,"Ohio","Pre",8.72142857142856
"5191","Warren County",42123,"Pennsylvania","Post",6.23809523809524
"5192","Warren County",42123,"Pennsylvania","Pre",1.56547619047619
"5193","Warren County",47177,"Tennessee","Post",10.7559523809524
"5194","Warren County",47177,"Tennessee","Pre",7.32142857142856
"5195","Warren County",51187,"Virginia","Post",-0.184523809523809
"5196","Warren County",51187,"Virginia","Pre",4.16666666666667
"5197","Warrick County",18173,"Indiana","Post",6.83333333333333
"5198","Warrick County",18173,"Indiana","Pre",6.05357142857143
"5199","Wasatch County",49051,"Utah","Post",1.42857142857143
"5200","Wasatch County",49051,"Utah","Pre",2.13690476190476
"5201","Wasco County",41065,"Oregon","Post",2.55952380952381
"5202","Wasco County",41065,"Oregon","Pre",7.02142857142857
"5203","Waseca County",27161,"Minnesota","Post",-5.52380952380954
"5204","Waseca County",27161,"Minnesota","Pre",1.47619047619047
"5205","Washakie County",56043,"Wyoming","Post",-0.45
"5206","Washakie County",56043,"Wyoming","Pre",10.8333333333333
"5207","Washburn County",55129,"Wisconsin","Post",1.44047619047619
